AIRLINE_ID,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS,PAYLOAD,SEATS,PASSENGERS,FREIGHT,MAIL,DISTANCE,RAMP_TO_RAMP,AIR_TIME
20304,11292,14252,2017,2,6,2,F,799500,3000,2397,0,0,852,9183,7736
20304,11292,14794,2017,2,6,2,F,799500,3000,2645,0,0,517,6267,4689
20304,11413,14107,2017,2,6,1,F,1093740,4130,3386,0,0,353,5173,3230
20304,11540,11292,2017,2,6,2,F,789500,2950,2410,0,0,563,6731,5191
20304,11921,14107,2017,2,6,1,F,1115305,4200,3171,0,0,438,6407,4171
20304,14107,11413,2017,2,6,1,F,1093740,4130,3310,0,0,353,4705,3055
20304,14107,11921,2017,2,6,1,F,1116305,4200,3196,0,0,438,5353,3649
19977,10721,11292,2017,2,6,4,F,2571316,10561,10011,4761,12668,1754,15537,13970
19977,11292,12889,2017,2,6,2,F,2557601,10919,9290,821,11749,628,6760,5305
20436,11292,11193,2017,2,6,3,F,2196000,10800,9170,0,0,1069,9390,7943
20436,11292,12889,2017,2,6,2,F,2179200,10800,9390,0,0,628,6778,5335
20436,11292,12892,2017,2,6,2,F,2179200,10800,10202,0,0,862,9072,7043
20436,11292,14771,2017,2,6,2,F,2187600,10800,10040,0,0,967,9752,7989
20436,12889,11292,2017,2,6,2,F,2202000,10800,9769,0,0,628,6533,5034
20436,13204,11292,2017,2,6,4,F,2760000,13800,13187,0,0,1546,14070,12267
20436,14771,11292,2017,2,6,2,F,2168400,10800,10251,0,0,967,9190,7191
20416,12889,11292,2017,2,6,2,F,2184000,10800,9627,0,0,628,6427,4960
20237,11292,14674,2017,2,6,1,F,667080,3000,2567,0,0,303,4094,2838
20237,14674,11292,2017,2,6,1,F,667080,3000,2625,0,0,303,4570,3216
19805,11292,14100,2017,2,6,4,F,3153700,11407,10642,425,2746,1558,13170,11634
19393,11066,11292,2017,2,6,3,F,2110600,8723,8200,33657,0,1154,10942,9927
19393,11292,13796,2017,2,6,2,F,2110600,8723,7814,10426,0,957,9232,7871
19393,11292,14747,2017,2,6,3,F,2110600,8723,7995,47936,0,1024,10544,9049
20500,15016,11292,2017,2,6,2,F,1091820,4340,3905,0,0,770,8358,6969
19393,10721,11292,2017,2,6,4,F,2145200,8866,8179,45759,0,1754,16688,14982
20500,11292,11122,2017,2,6,1,F,1074210,4270,3039,0,0,230,3655,2370
20304,11292,15376,2017,2,6,2,F,826500,3100,2909,0,0,639,7457,6016
20500,11122,11292,2017,2,6,1,F,1091820,4340,3257,0,0,230,3752,2471
19393,15304,11292,2017,2,6,4,F,2734200,11025,10585,21268,0,1506,13603,12493
20237,11921,11292,2017,2,6,1,F,700434,3150,2600,0,0,212,4094,2624
19977,12953,11292,2017,2,6,4,F,2676111,11635,10685,1025,0,1620,16624,14488
20237,11292,11921,2017,2,6,1,F,711552,3200,2586,0,0,212,3952,2481
19977,11292,11618,2017,2,6,4,F,2562393,10706,9640,24015,58720,1605,14802,12718
20304,11292,12003,2017,2,6,2,F,870500,3250,2787,0,0,624,7755,6097
20304,12003,11292,2017,2,6,2,F,870500,3250,2393,0,0,624,7147,5628
19977,11292,12264,2017,2,6,3,F,2798345,11623,10852,5354,16114,1452,12592,11072
19977,14057,11292,2017,2,6,2,F,2284539,8448,7912,2863,18908,991,9333,8050
19977,12266,11292,2017,2,6,2,F,2564434,10896,10280,4503,4994,862,9714,7957
19393,14107,11292,2017,2,6,2,F,2864400,11550,10749,20291,0,602,6516,5257
20304,11292,11638,2017,2,6,2,F,887000,3350,2710,0,0,844,9747,8099
20304,11292,11921,2017,2,6,1,F,914500,3400,2496,0,0,212,4257,2572
20304,11921,11292,2017,2,6,1,F,928000,3450,2345,0,0,212,4407,2788
19977,11292,14771,2017,2,6,2,F,2422024,10350,8437,4010,16659,967,10714,9054
19977,11292,13487,2017,2,6,2,F,2479722,8960,8081,3928,11047,680,7644,6334
19977,14771,11292,2017,2,6,2,F,2509842,10500,9050,10734,21223,967,10235,8327
19393,11292,11618,2017,2,6,4,F,2387400,9867,8701,21837,0,1605,14862,13226
19393,11292,14107,2017,2,6,2,F,3038000,12250,9871,4411,0,602,7271,6031
19393,11292,13342,2017,2,6,2,F,2456600,10153,9408,10688,0,896,9140,7858
19977,11292,10721,2017,2,6,4,F,2842252,11940,11333,12356,51072,1754,16654,15000
20237,11292,14457,2017,2,6,1,F,800496,3600,3000,0,0,300,5151,3392
20237,10627,11292,2017,2,6,2,F,800496,3600,2544,0,0,516,7135,5576
19393,12191,11292,2017,2,6,2,F,2560400,10582,9909,35022,0,883,10274,8960
19393,14679,11292,2017,2,6,2,F,3168200,12775,11877,13999,0,853,9541,8008
20237,11292,10627,2017,2,6,2,F,822732,3700,2893,0,0,516,7151,5351
19393,11292,13796,2017,2,6,2,F,3211600,12950,9705,35520,0,957,10998,9572
19393,13851,11292,2017,2,6,1,F,2560400,10582,8844,5058,0,495,6720,5525
20452,14869,11292,2017,2,6,1,F,1412808,5180,4391,0,0,391,6650,4368
19393,11292,12264,2017,2,6,3,F,2560400,10582,10120,39030,0,1452,14007,12594
20237,14457,11292,2017,2,6,1,F,833850,3750,2700,0,0,300,5668,3922
19393,11292,13851,2017,2,6,1,F,2664200,11011,8432,12305,0,495,6594,5183
19393,11292,14057,2017,2,6,2,F,3341800,13475,12212,24442,0,991,12007,10619
19393,14683,11292,2017,2,6,2,F,2629600,10868,10296,5589,0,794,9672,8363
19393,11292,14747,2017,2,6,3,F,3298400,13300,12180,55543,0,1024,12726,11073
20304,11637,11292,2017,2,6,2,F,1022000,3850,2362,0,0,627,9083,7266
19977,11292,12953,2017,2,6,4,F,3066530,12770,11953,440,0,1620,16800,14968
21599,10272,11292,2017,2,6,1,F,124800,624,530,0,0,179,4958,4024
20358,11292,14288,2017,2,6,1,F,346500,1463,236,0,0,109,3589,2369
20358,14288,11292,2017,2,6,1,F,342000,1444,231,0,0,109,3539,2327
21599,11292,10272,2017,2,6,1,F,124800,624,506,0,0,179,4687,3711
19393,14057,11292,2017,2,6,2,F,2768000,11440,10611,40512,0,991,11376,9848
19393,13342,11292,2017,2,6,2,F,2733400,11297,10537,10486,0,896,11383,9992
19393,10140,11292,2017,2,6,1,F,2733400,11297,10387,9139,0,349,5485,4293
19930,14747,11292,2017,2,6,3,F,3748820,14122,12319,45174,0,1024,12031,9909
19977,11292,12266,2017,2,6,2,F,3212346,12946,11879,4464,725,862,10623,8866
19977,14908,11292,2017,2,6,2,F,2690307,11850,11062,637,6051,846,10578,8668
19930,11292,14747,2017,2,6,3,F,3748820,14122,12963,3157,3212,1024,13505,11562
19977,11292,14908,2017,2,6,2,F,2866677,11850,10909,1578,16856,846,10666,9055
19977,11292,12892,2017,2,6,2,F,3444138,14296,12461,3603,26727,862,11873,9325
20436,11278,11292,2017,2,6,3,F,2924400,14400,13523,0,0,1476,18690,16280
19977,12953,11292,2017,2,6,4,F,3092485,13434,12628,277,0,1620,20267,18071
19977,14771,11292,2017,2,6,2,F,3585830,14487,12784,18223,18816,967,11779,9493
19805,13930,11292,2017,2,6,2,F,2732600,10500,9842,3553,7161,888,11295,9497
20304,11292,11637,2017,2,6,2,F,1076000,4050,2780,0,0,627,9144,7132
19977,11292,14771,2017,2,6,2,F,3322893,14487,12112,6730,52506,967,12797,10648
20436,11292,11278,2017,2,6,3,F,2960400,14580,13293,0,0,1476,16036,14191
19393,11292,12191,2017,2,6,2,F,2733400,11297,9579,15791,0,883,10528,9045
19805,11292,13930,2017,2,6,2,F,2769800,10640,8618,1395,0,888,11205,8812
19393,11292,14683,2017,2,6,2,F,2837200,11726,10664,4577,0,794,9649,8277
19977,11292,12953,2017,2,6,4,F,3358421,14654,13447,455,0,1620,18108,15994
19977,12892,11292,2017,2,6,2,F,3619205,14666,13890,37088,71452,862,11074,9106
19977,12264,11292,2017,2,6,3,F,3653599,14821,13876,3708,16733,1452,18847,16479
19393,11292,10140,2017,2,6,1,F,2871800,11869,9727,5786,0,349,5645,4250
19393,11292,10800,2017,2,6,2,F,2871800,11869,10912,5342,0,850,11467,10030
19393,11292,12339,2017,2,6,2,F,2837200,11726,10509,19869,0,977,11120,9585
19393,10800,11292,2017,2,6,2,F,2837200,11726,10876,8337,0,850,10553,8889
19393,12953,11292,2017,2,6,4,F,2733400,11297,10491,31623,0,1620,20187,17692
19393,11292,13871,2017,2,6,1,F,2941000,12155,11440,13174,0,472,6689,5217
19393,13871,11292,2017,2,6,1,F,2906400,12012,10802,2474,0,472,7622,6169
19393,11292,12191,2017,2,6,2,F,3558800,14350,13559,10507,0,883,11232,9595
19393,11292,10821,2017,2,6,3,F,2941000,12155,10038,25831,0,1491,16477,14799
19393,10397,11292,2017,2,6,3,F,3689000,14875,14138,31675,0,1199,15822,13716
20304,14869,11292,2017,2,6,1,F,1292000,6460,5933,0,0,391,7503,5253
19977,11292,11618,2017,2,6,4,F,3429562,15036,13156,16135,33889,1605,18739,16083
20304,11921,14869,2017,2,6,1,F,1119000,4300,3831,0,0,216,5188,3539
19393,11292,15016,2017,2,6,2,F,2941000,12155,11518,6941,0,770,9653,8077
20304,14869,11921,2017,2,6,1,F,1119000,4300,3801,0,0,216,5406,3299
19393,13204,11292,2017,2,6,4,F,2975600,12298,11793,26897,0,1546,19567,17827
21171,11292,14771,2017,2,6,2,F,3123876,12441,9926,0,0,967,13094,11154
21171,14771,11292,2017,2,6,2,F,3123876,12441,11057,0,0,967,12038,9940
19393,11292,13204,2017,2,6,4,F,3732400,15050,13995,23828,0,1546,17925,16032
19393,10693,11292,2017,2,6,3,F,2975600,12298,11708,48139,0,1014,13740,12221
20304,12280,11292,2017,2,6,1,F,1191000,4450,3407,0,0,458,8273,6001
19393,14831,11292,2017,2,6,2,F,3044800,12584,11541,24710,0,948,12352,10763
19805,11292,12892,2017,2,6,2,F,3192000,11264,9410,1318,770,862,14129,10365
20304,11292,12280,2017,2,6,1,F,1191000,4450,3526,0,0,458,8981,6703
19393,11292,10821,2017,2,6,3,F,3819200,15400,13200,43786,0,1491,17204,15411
20398,11298,11921,2017,2,6,2,F,1736240,6688,5376,534,15,773,11678,9603
20378,11413,11298,2017,2,6,2,F,1738060,6641,5087,1560,6089,674,10060,7657
20398,11921,11298,2017,2,6,2,F,1736240,6688,5171,639,0,773,10913,8849
19805,12892,11292,2017,2,6,2,F,3191700,11264,9969,1832,584,862,12691,9784
20378,11298,11413,2017,2,6,2,F,1738060,6656,5630,4,0,674,9912,8082
19393,13796,11292,2017,2,6,2,F,3148600,13013,11998,25628,0,957,12669,10840
20304,11109,11292,2017,2,6,1,F,1368000,6840,5911,0,0,73,4135,1873
19977,14747,11292,2017,2,6,3,F,3168402,13950,13073,3662,40851,1024,14279,11689
19805,11292,13930,2017,2,6,2,F,3711200,14720,12937,888,0,888,13588,10638
19805,13930,11292,2017,2,6,2,F,3702300,14720,13418,9661,5603,888,14146,11673
19393,14747,11292,2017,2,6,3,F,3287000,13585,12588,30015,0,1024,14537,12032
19393,12191,11292,2017,2,6,2,F,4166400,16800,15853,31990,0,883,13195,11610
19393,11292,10693,2017,2,6,3,F,3390800,14014,12290,18634,0,1014,13881,12072
19393,11292,14771,2017,2,6,2,F,3356200,13871,13038,50293,0,967,15156,12980
19393,11292,10397,2017,2,6,3,F,3425400,14157,12813,12117,0,1199,16717,14467
20304,14747,11292,2017,2,6,3,F,1520000,7600,7063,0,0,1024,16347,13301
19977,11618,11292,2017,2,6,4,F,4505434,18079,15891,10513,61258,1605,26047,22180
20304,11292,14747,2017,2,6,3,F,1535200,7676,7262,0,0,1024,18472,15747
20304,11638,11292,2017,2,6,2,F,1332500,5000,4373,0,0,844,14095,11619
19977,11292,14771,2017,2,6,2,F,4047677,16740,13560,2803,29723,967,16236,13480
19393,15016,11292,2017,2,6,2,F,3494600,14443,13754,25486,0,770,13160,11527
19393,12339,11292,2017,2,6,2,F,3529200,14586,13816,45989,0,977,15780,14127
19977,11292,14747,2017,2,6,3,F,3748875,15600,14717,8100,96308,1024,17901,15044
19393,14679,11292,2017,2,6,2,F,3633000,15015,13849,23249,0,853,13647,11640
19393,11292,10423,2017,2,6,2,F,3667600,15158,13592,8150,0,775,12506,10558
19393,11292,14831,2017,2,6,2,F,3736800,15444,13584,6591,0,948,16181,14127
20304,11292,14869,2017,2,6,1,F,1641600,8208,7633,0,0,391,10150,7066
19393,10423,11292,2017,2,6,2,F,3771400,15587,14803,17680,0,775,13633,11719
20500,11413,11292,2017,2,6,1,F,1972320,7840,6090,0,0,250,7719,5054
20500,11292,11413,2017,2,6,1,F,1989930,7910,6129,0,0,250,7573,5265
19393,11292,14893,2017,2,6,2,F,3909800,16159,14048,15210,0,909,16729,14503
19393,13232,11292,2017,2,6,2,F,3944400,16302,15001,50091,0,895,16618,14549
19977,14771,11292,2017,2,6,2,F,4840470,18992,15815,31358,33174,967,17179,13709
19393,14893,11292,2017,2,6,2,F,4152000,17160,15625,36110,0,909,15589,13545
19805,11109,11298,2017,2,6,2,F,4234700,16380,14255,0,0,592,12594,9404
19805,11298,11109,2017,2,6,2,F,4276300,16520,14678,1,0,592,13118,10210
19393,11292,13232,2017,2,6,2,F,5251400,21175,19851,28560,0,895,15950,13622
19393,14771,11292,2017,2,6,2,F,4290400,17732,16528,36751,0,967,17821,14744
19393,10821,11292,2017,2,6,3,F,5555200,22400,19734,43848,0,1491,28980,26297
20304,11109,11292,2017,2,6,1,F,1697000,6350,5618,0,0,73,5910,2532
19977,12266,11292,2017,2,6,2,F,4454689,19350,18031,19354,15182,862,18290,15176
19393,11292,13487,2017,2,6,2,F,4498000,18590,17542,33389,0,680,14141,11728
19393,11292,14679,2017,2,6,2,F,4532600,18733,17304,4682,0,853,17658,15410
19393,13487,11292,2017,2,6,2,F,4567200,18876,17356,44521,0,680,15405,12896
20304,11292,11109,2017,2,6,1,F,1801500,6750,5616,0,0,73,6039,2356
19977,12264,11292,2017,2,6,3,F,5570046,22682,21180,5492,27574,1452,30778,27351
20304,12892,11292,2017,2,6,2,F,2097600,10488,9952,0,0,862,19658,15907
20304,11292,12892,2017,2,6,2,F,2097600,10488,9644,0,0,862,20777,16874
19393,11292,14908,2017,2,6,2,F,4878600,20163,18123,9744,0,846,19026,16501
19393,14908,11292,2017,2,6,2,F,4913200,20306,18540,18667,0,846,18061,15598
19790,10397,11292,2017,2,6,3,F,5426740,22448,21790,18075,49923,1199,26305,22729
19393,11292,14869,2017,2,6,1,F,5017000,20735,18725,92042,0,391,11740,9051
19393,11292,13232,2017,2,6,2,F,4947800,20449,18170,29343,0,895,18938,16115
19790,11292,10397,2017,2,6,3,F,5541250,22923,21215,14547,10815,1199,24814,21350
19977,11292,12264,2017,2,6,3,F,5946599,24164,22682,28347,53760,1452,27707,24609
19790,11292,13487,2017,2,6,2,F,5692430,23558,22113,8777,1159,680,16468,13496
19790,13487,11292,2017,2,6,2,F,5806640,24026,22892,27440,12718,680,18583,14719
19393,13232,11292,2017,2,6,2,F,6510000,26250,24270,62523,0,895,22252,19112
19393,11292,11259,2017,2,6,2,F,5224600,21593,18575,35007,0,651,16417,13469
19393,14869,11292,2017,2,6,1,F,5466800,22594,20414,57317,0,391,12106,9154
19393,11259,11292,2017,2,6,2,F,5501400,22737,21532,45317,0,651,18506,15355
19977,11292,12266,2017,2,6,2,F,5802202,24600,21654,12202,11290,862,22301,18641
19393,12892,11292,2017,2,6,2,F,5882000,24310,23055,142094,0,862,22444,18811
19393,11292,12892,2017,2,6,2,F,5985800,24739,23511,55050,0,862,24701,20327
20304,10372,11292,2017,2,6,1,F,3199580,11970,7698,0,0,125,8963,5119
20304,11292,10372,2017,2,6,1,F,3255800,12180,9173,0,0,125,8558,4771
19393,13198,11292,2017,2,6,2,F,6228000,25740,24267,26103,0,533,18044,14790
19805,11057,11292,2017,2,6,3,F,9306000,33660,30654,10717,119515,1337,37846,32669
19805,11292,11057,2017,2,6,3,F,9202600,33286,30124,4059,34073,1337,33712,28726
19393,11292,13198,2017,2,6,2,F,6539400,27027,24681,22029,0,533,16515,13269
19393,11292,14107,2017,2,6,2,F,7266000,30030,27616,39128,0,602,21967,17990
19393,14107,11292,2017,2,6,2,F,7369800,30459,27878,47129,0,602,20668,17082
19393,12889,11292,2017,2,6,2,F,7473600,30888,28061,36027,0,628,22073,17909
19977,13930,11292,2017,2,6,2,F,8854271,35808,33287,40711,118676,888,32847,27055
19805,11292,11298,2017,2,6,2,F,11456600,41399,37440,6733,193,641,26311,20059
19977,11292,13930,2017,2,6,2,F,9259504,37646,34857,66501,52128,888,32562,26103
19393,11292,12889,2017,2,6,2,F,8823000,36465,31619,28035,0,628,27096,22502
19805,11298,11292,2017,2,6,2,F,12957400,46828,43885,24641,11700,641,31553,24413
